515;195
516;163
517;179
518;153
519;181
520;175
521;160
522;145
523;150
524;135
525;135
526;135
527;135
528;135
529;153
530;200
531;157
532;142
533;170
534;180
535;158
536;179
537;150
538;170
539;178
540;167
541;169
542;209
543;140
544;150
545;180
546;182
547;175
548;158
549;185
550;175
551;165
552;184
553;240
554;190
555;190
556;185
557;205
558;170
559;194
560;170
561;199
562;175
563;180
564;185
565;200
566;190
567;220
568;180
569;200
570;165
571;200
572;238
573;180
574;178
575;161
576;195
577;225
578;185
579;184
580;185
581;215
582;195
583;220
584;180
585;165
586;170
587;180
588;180
589;180
590;225
591;188
592;180
593;201
594;180
595;220
596;218
597;172
598;220
599;189
600;175
601;201
602;190
603;170
604;194
605;145
606;160
607;180
608;185
609;215
610;172
611;176
612;185
613;190
614;180
615;190
616;160
617;155
618;151
619;174
620;153
621;175
622;173
623;141
624;163
625;155
626;171
627;170
628;170
629;190
630;170
631;206
632;170
633;170
634;160
635;160
636;165
637;175
638;150
639;160
640;180
641;167
642;191
643;181
644;177
645;145
646;156
647;150
648;152
649;165
650;135
651;130
652;142
653;130
654;170
655;145
656;156
657;155
658;175
659;190
660;201
661;156
662;155
663;157
664;176
665;152
666;215
667;156
668;175
669;161
670;168
671;167
672;165
673;173
674;145
675;180
676;192
677;185
678;156
679;150
680;173
681;156
682;164
683;195
684;165
685;185
686;135
687;175
688;200
689;164
690;200
691;168
692;215
693;176
694;225
695;215
696;145
697;185
698;186
699;185
700;174
701;235
702;215
703;200
704;237
705;225
706;172
707;215
708;167
709;188
710;175
711;171
712;190
713;185
714;192
715;183
716;212
717;175
718;216
719;195
720;245
721;220
722;240
723;245
724;160
725;192
726;222
727;165
728;210
729;235
730;204
731;182
732;170
733;220
734;205
735;185
736;146
737;181
738;155
739;190
740;202
741;190
742;235
743;210
744;155
745;175
746;207
747;205
748;196
749;165
750;226
751;185
752;180
753;180
754;203
755;231
756;199
757;195
758;160
759;195
760;205
761;191
762;183
763;225
764;205
765;186
766;205
767;200
768;195
769;225
770;201
771;215
772;213
773;222
774;227
775;210
776;185
777;180
778;200
779;252
780;215
781;240
782;179
783;160
784;145
785;125
786;139
787;135
788;123
789;130
790;155
791;139
792;166
793;159
794;140
795;155
796;145
797;140
798;144
799;160
800;146
801;144
802;130
803;155
804;145
805;136
806;140
807;157
808;171
809;140
810;155
811;135
812;145
813;140
814;150
815;174
816;150
817;126
818;146
819;156
820;151
821;153
822;136
823;145
824;160
825;144
826;185
827;151
828;156
829;160
830;130
831;147
832;145
833;160
834;174
835;140
836;150
837;140
838;152
839;170
840;145
841;130
842;157
843;165
844;161
845;170
846;185
847;157
848;145
849;150
850;155
851;156
852;140
853;159
854;147
855;145
856;192
857;161
858;125
859;160
860;165
861;141
862;150
863;160
864;150
865;155
866;130
867;165
868;160
869;135
870;147
871;145
872;156
873;151
874;185
875;162
876;165
877;175
878;144
879;150
880;167
881;175
882;175
883;170
884;156
885;145
886;170
887;163
888;170
889;210
890;155
891;161
892;155
893;140
894;165
895;160
896;142
897;156
898;161
899;170
900;135
901;155
902;188
903;160
904;170
905;140
906;155
907;180
908;173
909;166
910;137
911;165
912;185
913;155
914;183
915;160
916;160
917;159
918;151
919;156
920;140
921;175
922;178
923;158
924;165
925;145
926;190
927;145
928;155
929;165
930;170
931;160
932;175
933;165
934;175
935;145
936;149
937;194
938;201
939;220
940;181
941;190
942;156
943;190
944;155
945;177
946;191
947;165
948;190
949;190
950;172
951;165
952;155
953;171
954;180
955;180
956;180
957;153
958;220
959;160
960;215
961;155
962;180
963;176
964;159
965;177
966;165
967;163
968;180
969;235
970;190
971;181
972;190
973;175
974;155
975;180
976;187
977;208
978;168
979;130
980;155
981;160
982;140
983;145
984;155
985;150
986;222
987;236
988;228
989;190
990;216
991;276
992;206
993;235
994;240
995;120
996;143
997;167
998;150
999;154
1000;155
1001;161
1002;170
1003;161
1004;175
1005;138
1006;150
1007;155
1008;123
1009;136
1010;144
1011;156
1012;135
1013;150
1014;143
1015;165
1016;153
1017;132
1018;140
1019;143
1020;146
1021;140
1022;144
1023;145
1024;140
1025;147
1026;160
1027;155
1028;145
1029;145
1030;154
1031;145
1032;138
1033;149
1034;170
1035;160
1036;128
1037;174
1038;129
1039;165
1040;140
1041;144
1042;140
1043;140
1044;150
1045;155
1046;145
1047;140
1048;133
1049;125
1050;145
1051;133
1052;150
1053;130
1054;150
1055;145
1056;165
1057;160
1058;150
1059;124
1060;127
1061;135
1062;140
1063;145
1064;135
1065;142
1066;152
1067;135
1068;140
1069;143
1070;130
1071;148
1072;132
1073;155
1074;151
1075;138
1076;140
1077;143
1078;164
1079;146
1080;145
1081;157
1082;170
1083;170
1084;155
1085;128
1086;171
1087;161
1088;160
1089;155
1090;150
1091;146
1092;185
1093;152
1094;143
1095;145
1096;150
1097;141
1098;130
1099;116
1100;120
1101;140
1102;108
1103;148
1104;125
1105;155
1106;152
1107;145
1108;160
1109;160
1110;160
1111;107
1112;145
1113;135
1114;135
1115;135
1116;155
1117;171
1118;141
1119;160
1120;150
1121;165
1122;150
1123;160
1124;173
1125;150
1126;122
1127;140
1128;145
1129;150
1130;155
1131;170
1132;135
1133;175
1134;148
1135;155
1136;140
1137;133
1138;150
1139;135
1140;150
1141;135
1142;140
1143;145
1144;153
1145;144
1146;165
1147;160
1148;150
1149;158
1150;155
1151;155
1152;145
1153;145
1154;169
1155;180
1156;125
1157;145
1158;145
1159;165
1160;161
1161;185
1162;136
1163;140
1164;175
1165;165
1166;155
1167;176
1168;150
1169;145
1170;176
1171;140
1172;180
1173;155
1174;159
1175;146
1176;125
1177;147
1178;145
1179;175
1180;165
1181;175
1182;155
1183;150
1184;132
1185;150
1186;145
1187;171
1188;150
1189;165
1190;150
1191;175
1192;157
1193;144
1194;142
1195;145
1196;153
1197;140
1198;139
1199;165
1200;145
1201;149
1202;150
1203;150
1204;165
1205;170
1206;160
1207;130
1208;165
1209;165
1210;160
1211;140
1212;125
1213;155
1214;160
1215;134
1216;145
1217;147
1218;130
1219;138
1220;135
1221;118
1222;125
1223;140
1224;140
1225;150
1226;160
1227;139
1228;150
1229;157
1230;135
1231;160
1232;170
1233;162
1234;165
1235;135
1236;135
1237;147
1238;135
1239;145
1240;135
1241;180
1242;155
1243;122
1244;136
1245;161
1246;141
1247;153
1248;180
1249;150
1250;156
1251;140
1252;142
1253;149
1254;141
1255;160
1256;145
1257;163
1258;155
1259;175
1260;200
1261;171
1262;215
1263;230
1264;196
1265;180
1266;177
1267;236
1268;215
1269;208
1270;220
1271;185
1272;180
1273;115
1274;205
1275;172
1276;160
1277;182
1278;225
1279;140
1280;167
1281;183
1282;190
1283;170
1284;169
1285;200
1286;162
1287;184
1288;211
1289;190
1290;175
1291;175
1292;170
1293;155
1294;147
1295;175
1296;170
1297;150
1298;167
1299;165
1300;185
1301;160
1302;185
1303;132
1304;164
1305;225
1306;172
1307;171
1308;170
1309;181
1310;165
1311;135
1312;135
1313;155
1314;160
1315;145
1316;159
1317;152
1318;150
1319;155
1320;165
1321;186
1322;193
1323;185
1324;138
1325;160
1326;170
1327;175
1328;159
1329;170
1330;140
1331;141
1332;150
1333;149
1334;145
1335;175
1336;190
1337;155
1338;170
1339;160
1340;150
1341;145
1342;164
1343;170
1344;140
1345;160
1346;126
1347;185
1348;150
1349;155
1350;150
1351;153
1352;135
1353;164
1354;115
1355;165
1356;135
1357;144
1358;130
1359;127
1360;125
1361;124
1362;135
1363;120
1364;114
1365;116
1366;124
1367;117
1368;119
1369;125
1370;120
1371;130
1372;125
1373;115
1374;133
1375;115
1376;115
1377;125
1378;130
1379;110
1380;120
1381;125
1382;112
1383;115
1384;125
1385;161
1386;145
1387;162
1388;155
1389;166
1390;150
1391;163
1392;160
1393;180
1394;160
1395;170
1396;187
1397;180
1398;180
1399;155
1400;170
1401;165
1402;164
1403;150
1404;170
1405;167
1406;182
1407;150
1408;159
1409;160
1410;155
1411;165
1412;145
1413;150
1414;181
1415;191
1416;171
1417;161
1418;175
1419;185
1420;152
1421;175
1422;170
1423;143
1424;135
1425;136
1426;155
1427;145
1428;150
1429;127
1430;155
1431;167
1432;140
1433;150
1434;142
1435;147
1436;155
1437;143
1438;154
1439;141
1440;145
1441;146
1442;136
1443;135
1444;125
1445;115
1446;128
1447;130
1448;150
1449;173
1450;155
1451;160
1452;170
1453;175
1454;190
1455;170
1456;170
1457;152
1458;180
1459;155
1460;159
1461;197
1462;156
1463;155
1464;203
1465;145
1466;175
1467;177
1468;165
1469;170
1470;141
1471;175
1472;141
1473;165
1474;136
1475;143
1476;130
1477;156
1478;160
1479;140
1480;141
1481;151
1482;177
1483;155
1484;152
1485;133
1486;146
1487;155
1488;144
1489;185
1490;190
1491;168
1492;215
1493;162
1494;147
1495;185
1496;185
1497;205
1498;155
1499;141
1500;150
1501;180
1502;180
1503;137
1504;135
1505;135
1506;155
1507;145
1508;143
1509;135
1510;140
1511;162
1512;134
1513;135
1514;160
1515;150
1516;165
1517;135
1518;125
1519;145
1520;155
1521;141
1522;149
1523;115
1524;125
1525;126
1526;130
1527;143
1528;140
1529;146
1530;140
1531;157
1532;133
1533;135
1534;127
1535;138
1536;135
1537;148
1538;140
1539;134
1540;130
1541;137
1542;140
1543;157
1544;136
1545;152
1546;145
1547;125
1548;130
1549;148
1550;150
1551;160
1552;130
1553;135
1554;160
1555;135
1556;145
1557;148
1558;149
1559;141
1560;143
1561;133
1562;140
1563;150
1564;125
1565;134
1566;150
1567;140
1568;154
1569;150
1570;150
1571;149
1572;151
1573;162
1574;150
1575;152
1576;162
1577;145
1578;133
1579;147
1580;165
1581;155
1582;165
1583;135
1584;122
1585;125
1586;125
1587;200
1588;220
1589;195
1590;200
1591;175
1592;230
1593;225
1594;210
1595;210
1596;205
1597;195
1598;255
1599;222
1600;260
1601;192
1602;191
1603;205
1604;210
1605;222
1606;201
1607;188
1608;182
1609;210
1610;235
1611;185
1612;194
1613;206
1614;195
1615;211
1616;175
1617;215
1618;208
1619;185
1620;200
1621;201
1622;156
1623;200
1624;164
1625;229
1626;202
1627;200
1628;196
1629;167
1630;190
1631;175
1632;210
1633;220
1634;185
1635;210
1636;204
1637;190
1638;191
1639;220
1640;209
1641;222
1642;240
1643;220
1644;202
1645;208
1646;202
1647;229
1648;209
1649;220
1650;178
1651;190
1652;180
1653;205
1654;200
1655;190
1656;203
1657;205
1658;180
1659;202
1660;180
1661;190
1662;209
1663;190
1664;215
1665;215
1666;210
1667;210
1668;218
1669;175
1670;217
1671;205
1672;185
1673;214
1674;160
1675;189
1676;205
1677;205
1678;199
1679;202
1680;165
1681;223
1682;240
1683;195
1684;175
1685;185
1686;177
1687;226
1688;223
1689;220
1690;190
1691;173
1692;197
1693;214
1694;251
1695;220
1696;215
1697;215
1698;198
1699;230
1700;166
1701;206
1702;197
1703;195
1704;170
1705;196
1706;192
1707;195
1708;190
1709;195
1710;207
1711;220
1712;185
1713;205
1714;140
1715;210
1716;195
1717;227
1718;217
1719;208
1720;205
1721;215
1722;210
1723;265
1724;221
1725;235
1726;203
1727;210
1728;260
1729;205
1730;224
1731;215
1732;220
1733;244
1734;245
1735;218
1736;235
1737;224
1738;185
1739;215
1740;190
1741;235
1742;240
1743;253
1744;206
1745;260
1746;200
1747;260
1748;255
1749;191
1750;245
1751;231
1752;276
1753;216
1754;278
1755;225
1756;207
1757;215
1758;270
1759;257
1760;225
1761;210
1762;275
1763;225
1764;280
1765;205
1766;230
1767;215
1768;218
1769;241
1770;240
1771;235
1772;234
1773;269
1774;235
1775;258
1776;265
1777;270
1778;235
1779;460
1780;505
1781;515
1782;551
1783;425
1784;450
1785;620
1786;495
1787;545
1788;555
1789;547
1790;490
1791;410
1792;445
1793;661
1794;475
1795;675
1796;630
1797;460
1798;580
1799;435
1800;460
1801;428
1802;526
1803;559
1804;525
1805;265
1806;526
1807;415
1808;575
1809;565
1810;490
1811;470
1812;510
1813;480
1814;440
1815;565
1816;420
1817;585
1818;455
1819;525
1820;566
1821;525
1822;455
1823;505
1824;765
1825;430
1826;430
1827;485
1828;510
1829;555
1830;455
1831;515
1832;395
1833;495
1834;481
1835;578
1836;530
1837;540
1838;475
1839;565
1840;575
1841;495
1842;548
1843;495
1844;555
1845;435
1846;525
1847;705
1848;375
1849;493
1850;456
1851;513
1852;456
1853;560
1854;525
1855;530
1856;509
1857;460
1858;395
1859;580
1860;575
1861;406
1862;442
1863;510
1864;525
1865;625
1866;565
1867;565
1868;535
1869;385
1870;625
1871;575
1872;490
1873;560
1874;470
1875;480
1876;310
1877;535
1878;590
1879;430
1880;500
1881;480
1882;525
1883;475
1884;561
1885;560
1886;631
1887;390
1888;560
1889;485
1890;470
1891;525
1892;495
1893;542
1894;533
1895;520
1896;530
1897;610
1898;546
1899;510
1900;373
1901;512
1902;416
1903;495
1904;425
1905;475
1906;570
1907;670
1908;540
1909;585
1910;590
1911;460
1912;630
1913;425
1914;570
1915;455
1916;430
1917;596
1918;450
1919;415
1920;501
1921;521
1922;538
1923;485
1924;561
1925;449
1926;530
1927;480
1928;495
1929;379
1930;475
1931;550
1932;385
1933;505
1934;470
1935;575
1936;380
1937;460
1938;600
1939;577
1940;640
1941;580
1942;436
1943;550
1944;450
1945;645
1946;465
1947;420
1948;465
1949;451
1950;504
1951;470
1952;475
1953;470
1954;645
1955;527
1956;534
1957;711
1958;520
1959;476
1960;495
1961;515
1962;470
1963;415
1964;595
1965;500
1966;500
1967;438
1968;480
1969;470
1970;570
1971;575
1972;430
1973;494
1974;506
1975;470
1976;549
1977;470
1978;438
1979;425
1980;639
1981;511
1982;660
1983;505
1984;440
1985;445
1986;508
1987;412
1988;425
1989;545
1990;630
1991;590
1992;375
1993;472
1994;440
1995;485
1996;510
1997;515
1998;535
1999;536
2000;576
2001;680
2002;320
2003;642
2004;476
2005;450
2006;524
2007;435
2008;500
2009;520
2010;450
2011;560
2012;455
2013;465
2014;415
2015;600
2016;515
2017;560
2018;530
2019;500
2020;405
2021;535
2022;387
2023;602
2024;635
2025;545
2026;615
2027;430
2028;535
2029;475
2030;610
2031;580
2032;545
2033;560
2034;386
2035;490
2036;625
2037;440
2038;355
2039;350
2040;440
2041;665
2042;760
2043;545
2044;460
2045;525
2046;510
2047;413
2048;682
2049;545
2050;450
2051;425
2052;500
2053;620
2054;510
2055;433
2056;535
2057;480
2058;440
2059;655
2060;523
2061;590
2062;615
2063;541
2064;395
2065;495
2066;490
2067;487
2068;530
2069;480
2070;475
2071;627
2072;530
2073;470
2074;451
2075;520
2076;485
2077;570
2078;430
2079;581
2080;485
2081;525
2082;520
2083;495
2084;494
2085;520
2086;524
2087;605
2088;600
2089;571
2090;550
2091;430
2092;405
2093;475
2094;549
2095;545
2096;515
2097;475
2098;572
2099;530
2100;510
2101;445
2102;515
2103;414
2104;470
2105;567
2106;600
2107;535
2108;430
2109;527
2110;539
2111;471
2112;539
2113;570
2114;468
2115;530
2116;425
2117;450
2118;490
2119;340
2120;611
2121;475
2122;395
2123;505
2124;460
2125;455
2126;525
2127;530
2128;455
2129;510
2130;515
2131;575
2132;520
2133;390
2134;465
2135;595
2136;385
2137;383
2138;411
2139;775
2140;780
2141;403
2142;505
2143;500
2144;545
2145;535
2146;376
2147;300
2148;435
2149;405
2150;474
2151;550
2152;658
2153;590
2154;460
2155;481
2156;559
2157;615
2158;465
2159;575
2160;315
2161;592
2162;515
2163;530
2164;395
2165;362
2166;390
2167;450
2168;606
2169;546
2170;445
2171;455
2172;412
2173;490
2174;510
2175;479
2176;502
2177;515
2178;565
2179;555
2180;383
2181;380
2182;500
2183;535
2184;620
2185;455
2186;600
2187;430
2188;589
2189;490
2190;535
2191;402
2192;620
2193;399
2194;535
2195;506
2196;400
2197;460
2198;624
2199;470
2200;450
2201;440
2202;485
2203;505
2204;315
2205;545
2206;625
2207;450
2208;565
2209;555
2210;432
2211;530
2212;447
2213;468
2214;465
2215;520
2216;560
2217;480
2218;430
2219;570
2220;535
2221;565
2222;459
2223;475
2224;495
2225;585
2226;450
2227;460
2228;575
2229;475
2230;522
2231;531
2232;476
2233;490
2234;540
2235;425
2236;535
2237;415
2238;510
2239;465
2240;510
2241;675
2242;575
2243;670
2244;560
2245;446
2246;590
2247;495
2248;520
2249;535
2250;460
2251;536
2252;455
2253;430
2254;349
2255;670
2256;510
2257;586
2258;554
2259;595
2260;480
2261;411
2262;541
2263;700
2264;445
2265;467
2266;695
2267;455
2268;545
2269;530
2270;455
2271;586
2272;490
2273;415
2274;474
2275;435
2276;560
2277;565
2278;560
2279;615
2280;530
2281;370
2282;395
2283;375
2284;691
2285;421
2286;600
2287;430
2288;446
2289;575
2290;438
2291;435
2292;524
2293;535
2294;514
2295;455
2296;454
2297;529
2298;500
2299;495
2300;475
2301;655
2302;485
2303;551
2304;730
2305;560
2306;430
2307;520
2308;523
2309;548
2310;480
2311;385
2312;505
2313;490
2314;575
2315;610
2316;511
2317;570
2318;525
2319;485
2320;625
2321;460
2322;615
2323;435
2324;536
2325;595
2326;562
2327;443
2328;560
2329;476
2330;715
2331;625
2332;530
2333;465
2334;457
2335;520
2336;480
2337;400
2338;587
2339;533
2340;555
2341;492
2342;443
2343;445
2344;420
2345;450
2346;600
2347;585
2348;435
2349;515
2350;536
2351;395
2352;475
2353;411
2354;505
2355;455
2356;540
2357;590
2358;445
2359;550
2360;485
2361;545
2362;513
2363;416
2364;569
2365;510
2366;589
2367;525
2368;375
2369;455
2370;515
2371;500
2372;426
2373;442
2374;670
2375;650
2376;420
2377;446
2378;491
2379;485
2380;434
2381;480
2382;580
2383;562
2384;515
2385;520
2386;515
2387;540
2388;571
2389;560
2390;430
2391;558
2392;412
2393;405
2394;420
2395;485
2396;595
2397;620
2398;405
2399;465
2400;490
2401;495
2402;569
2403;395
2404;500
2405;525
2406;485
2407;595
2408;500
2409;558
2410;450
2411;565
2412;620
2413;470
2414;600
2415;595
2416;428
2417;365
2418;640
2419;575
2420;535
2421;450
2422;470
2423;490
2424;488
2425;410
2426;582
2427;459
2428;417
2429;496
2430;505
2431;450
2432;525
2433;460
2434;560
2435;640
2436;540
2437;401
2438;515
2439;465
2440;470
2441;575
2442;490
2443;594
2444;599
2445;560
2446;500
2447;415
2448;483
2449;428
2450;427
2451;340
2452;390
2453;440
2454;470
2455;480
2456;505
2457;498
2458;375
2459;520
2460;555
2461;449
2462;430
2463;430
2464;500
2465;466
2466;487
2467;450
2468;505
2469;459
2470;475
2471;575
2472;435
2473;620
2474;570
2475;490
2476;453
2477;620
2478;610
2479;525
2480;515
2481;545
2482;555
2483;460
2484;550
2485;394
2486;585
2487;425
2488;536
2489;405
2490;526
2491;360
2492;430
2493;543
2494;460
2495;610
2496;490
2497;490
2498;415
2499;495
2500;495
2501;425
2502;495
2503;547
2504;595
2505;545
2506;420
2507;585
2508;530
2509;530
2510;525
2511;545
2512;585
2513;580
2514;495
2515;490
2516;465
2517;645
2518;560
2519;537
2520;508
2521;500
2522;500
2523;435
2524;495
2525;585
2526;684
2527;515
2528;440
2529;465
2530;415
2531;470
2532;495
2533;555
2534;485
2535;634
2536;440
2537;630
2538;500
2539;580
2540;660
2541;715
2542;435
2543;601
2544;550
2545;525
2546;510
2547;623
2548;431
2549;403
2550;450
2551;414
2552;510
2553;720
2554;535
2555;397
2556;467
2557;540
2558;560
2559;545
2560;560
2561;514
2562;484
2563;520
2564;465
2565;475
2566;591
2567;495
2568;625
2569;655
2570;470
2571;480
2572;600
2573;520
2574;525
2575;355
2576;517
2577;436
2578;535
2579;555
2580;475
2581;525
2582;500
2583;430
2584;400
2585;651
2586;530
2587;396
2588;490
2589;800
2590;520
2591;400
2592;490
2593;540
2594;433
2595;390
2596;485
2597;495
2598;565
2599;480
2600;645
2601;569
2602;391
2603;505
2604;474
2605;500
2606;471
2607;509
2608;690
2609;468
2610;515
2611;530
2612;530
2613;480
2614;595
2615;665
2616;498
2617;430
2618;560
2619;620
2620;427
2621;685
2622;435
2623;465
2624;505
2625;535
2626;575
2627;510
2628;505
2629;465
2630;557
2631;385
2632;400
2633;445
2634;470
2635;519
2636;623
2637;345
2638;515
2639;425
2640;505
2641;370
2642;537
2643;565
2644;522
2645;401
2646;350
2647;704
2648;510
2649;426
2650;565
2651;520
2652;400
2653;565
2654;485
2655;580
2656;480
2657;385
2658;390
2659;465
2660;480
2661;520
2662;502
2663;650
2664;395
2665;445
2666;417
2667;538
2668;655
2669;510
2670;655
2671;605
2672;754
2673;640
2674;630
2675;619
2676;516
2677;845
2678;490
2679;690
2680;660
2681;430
2682;606
2683;630
2684;433
2685;450
2686;620
2687;745
2688;575
2689;640
2690;665
2691;575
2692;665
2693;540
2694;643
2695;600
2696;560
2697;524
2698;635
2699;515
2700;630
2701;550
2702;466
2703;565
2704;660
2705;625
2706;575
2707;665
2708;607
2709;498
2710;580
2711;895
2712;690
2713;600
2714;570
2715;545
2716;755
2717;590
2718;535
2719;435
2720;530
2721;455
2722;855
2723;660
2724;500
2725;840
2726;716
2727;705
2728;645
2729;578
2730;695
2731;494
2732;501
2733;385
2734;695
2735;535
2736;785
2737;645
2738;443
2739;571
2740;727
2741;590
2742;450
2743;452
2744;410
2745;456
2746;580
2747;520
2748;685
2749;650
2750;640
2751;585
2752;648
2753;715
2754;599
2755;480
2756;655
2757;570
2758;743
2759;720
2760;460
2761;830
2762;531
2763;585
2764;495
2765;564
2766;550
2767;660
2768;706
2769;595
2770;585
2771;545
2772;595
2773;485
2774;580
2775;530
2776;670
2777;625
2778;385
2779;515
2780;510
2781;625
2782;641
2783;619
2784;621
2785;635
2786;770
2787;680
2788;540
2789;605
2790;860
2791;645
2792;687
2793;605
2794;530
2795;595
2796;475
2797;605
2798;650
2799;725
2800;670
2801;540
2802;675
2803;670
2804;610
2805;560
2806;681
2807;605
2808;595
2809;585
2810;369
2811;545
2812;625
2813;670
2814;475
2815;665
2816;643
2817;640
2818;405
2819;480
2820;585
2821;625
2822;700
2823;400
2824;745
2825;645
2826;490
2827;650
2828;675
2829;660
2830;856
2831;515
2832;513
2833;845
2834;680
2835;615
2836;440
2837;425
2838;575
2839;688
2840;450
2841;525
2842;582
2843;490
2844;515
2845;675
2846;410
2847;575
2848;540
2849;715
2850;600
2851;670
2852;510
2853;515
2854;535
2855;645
2856;417
2857;512
2858;500
2859;700
2860;720
2861;590
2862;462
2863;795
2864;742
2865;843
2866;615
2867;680
2868;426
2869;502
2870;535
2871;430
2872;580
2873;480
2874;615
2875;500
2876;585
2877;640
2878;580
2879;650
2880;615
2881;745
2882;550
2883;650
2884;447
2885;485
2886;485
2887;755
2888;575
2889;664
2890;718
2891;453
2892;535
2893;760
2894;695
2895;740
2896;695
2897;655
2898;655
2899;510
2900;575
2901;885
2902;496
2903;810
2904;722
2905;805
2906;649
2907;575
2908;530
2909;900
2910;805
2911;773
2912;645
2913;710
2914;570
2915;672
2916;817
2917;550
2918;585
2919;706
2920;750
2921;650
2922;535
2923;425
2924;715
2925;590
2926;479
2927;740
2928;710
2929;725
2930;740
2931;590
2932;510
2933;750
2934;781
2935;770
2936;815
2937;1015
2938;517
2939;590
2940;640
2941;790
2942;910
2943;545
2944;385
2945;505
2946;744
2947;740
2948;970
2949;650
2950;640
2951;845
2952;650
2953;745
2954;717
2955;845
2956;690
2957;787
2958;620
2959;615
2960;735
2961;965
2962;691
2963;439
2964;690
2965;636
2966;465
2967;535
2968;525
2969;665
2970;620
2971;589
2972;555
2973;615
2974;815
2975;730
2976;745
2977;670
2978;638
2979;772
2980;741
2981;755
2982;701
2983;491
2984;415
2985;538
2986;537
2987;695
2988;675
2989;482
2990;817
2991;930
2992;603
2993;625
2994;605
2995;807
2996;740
2997;665
2998;490
2999;750
